Fecha;Fecha_Apertura;Producto;Ventas;Intereses;Comisiones
31/12/2023;20/11/2020;PCRFA;1,219.02;12.80;0.25
31/12/2023;23/11/2020;PCRFA;1,963.03;22.79;0.41
31/12/2023;15/12/2020;PHIP;309.16;2.51;0.00
31/12/2023;18/12/2020;PHIP;6,325.99;13.59;0.32
31/12/2023;21/12/2020;PHIP;2,295.11;16.30;15.11
31/12/2023;7/01/2021;PVEH;139.52;1.27;0.01
31/12/2023;14/01/2021;PCRFA;1,252.06;15.96;0.84
31/12/2023;17/01/2021;PCRFA;40.97;0.79;0.00
31/12/2023;20/01/2021;PCRFA;656.52;7.26;0.17
31/12/2023;23/01/2021;PCRFA;182.65;3.57;0.03
31/12/2023;11/02/2021;PHIP;2,493.86;16.61;0.04
31/12/2023;17/02/2021;PHIP;411.31;2.72;0.01
31/12/2023;9/03/2021;PVEH;573.84;4.50;0.04
31/12/2023;12/03/2021;PVEH;100.37;0.93;0.02
31/12/2023;15/03/2021;PVEH;136.79;1.13;0.00
31/12/2023;16/03/2021;PCRFA;906.66;12.59;0.26
31/12/2023;18/03/2021;PVEH;228.63;1.81;0.03
31/12/2023;19/03/2021;PCRFA;1,878.59;23.52;0.26
31/12/2023;22/03/2021;PCRFA;552.20;6.19;0.09
31/12/2023;25/03/2021;PCRFA;2,660.34;29.69;0.44
31/12/2023;13/04/2021;PHIP;324.37;2.52;0.01
31/12/2023;16/04/2021;PHIP;3,224.30;21.97;0.16
31/12/2023;19/04/2021;PHIP;12,914.28;94.33;0.00
31/12/2023;22/04/2021;PHIP;1,941.16;12.83;0.08
31/12/2023;12/05/2021;PVEH;206.02;1.65;0.01
31/12/2023;16/05/2021;PCRFA;70.57;1.31;0.01
31/12/2023;19/05/2021;PCRFA;1,076.73;20.80;0.93
31/12/2023;22/05/2021;PCRFA;729.56;13.10;0.08
31/12/2023;9/07/2021;PVEH;545.07;4.43;0.10
31/12/2023;13/07/2021;PCRFA;3,493.34;46.51;1.36
31/12/2023;16/07/2021;PCRFA;2,498.29;36.60;0.28
31/12/2023;19/07/2021;PCRFA;1,643.45;26.28;1.81
31/12/2023;22/07/2021;PCRFA;988.66;18.26;0.09
31/12/2023;10/08/2021;PHIP;2,373.15;16.64;0.12
31/12/2023;13/08/2021;PHIP;556.86;3.50;0.02
31/12/2023;19/08/2021;PHIP;1,388.41;10.00;0.08
31/12/2023;8/09/2021;PVEH;98.25;0.79;0.03
31/12/2023;12/09/2021;PCRFA;336.62;6.66;0.01
31/12/2023;14/09/2021;PVEH;416.84;3.80;0.03
31/12/2023;15/09/2021;PCRFA;561.61;8.72;0.09
31/12/2023;18/09/2021;PCRFA;1,464.20;26.12;0.20
31/12/2023;21/09/2021;PCRFA;2,912.54;46.24;0.37
31/12/2023;13/10/2021;PHIP;664.76;4.77;0.01
31/12/2023;19/10/2021;PHIP;1,951.95;14.28;0.08
31/12/2023;5/11/2021;PVEH;264.32;1.84;0.03
31/12/2023;8/11/2021;PVEH;480.83;3.97;0.04
31/12/2023;11/11/2021;PVEH;121.71;0.92;0.03
31/12/2023;12/11/2021;PCRFA;4,022.51;66.67;1.67
31/12/2023;15/11/2021;PCRFA;6,041.34;103.91;1.02
31/12/2023;18/11/2021;PCRFA;5,266.32;90.07;1.66
31/12/2023;21/11/2021;PCRFA;478.20;8.56;0.02
31/12/2023;10/12/2021;PHIP;3,260.55;24.82;0.10
31/12/2023;13/12/2021;PHIP;3,126.32;21.89;0.12
31/12/2023;16/12/2021;PHIP;1,824.76;14.39;0.09
31/12/2023;5/01/2022;PVEH;670.21;4.81;0.08
31/12/2023;12/01/2022;PCRFA;6,813.31;114.42;2.25
31/12/2023;15/01/2022;PCRFA;5,074.75;92.02;3.98
31/12/2023;18/01/2022;PCRFA;5,722.62;92.89;0.53
31/12/2023;21/01/2022;PCRFA;5,578.89;91.55;1.90
31/12/2023;9/02/2022;PHIP;1,796.94;14.73;0.04
31/12/2023;15/02/2022;PHIP;6,958.14;48.68;0.15
31/12/2023;4/03/2022;PVEH;553.69;3.63;0.11
31/12/2023;10/03/2022;PVEH;465.78;4.14;0.13
31/12/2023;14/03/2022;PCRFA;4,464.73;74.93;1.84
31/12/2023;17/03/2022;PCRFA;6,252.38;116.77;6.32
31/12/2023;20/03/2022;PCRFA;578.27;11.22;0.02
31/12/2023;8/04/2022;PHIP;1,904.61;13.34;0.10
31/12/2023;11/04/2022;PHIP;7,248.51;52.90;0.02
31/12/2023;4/05/2022;PVEH;244.80;1.66;0.08
31/12/2023;10/05/2022;PVEH;250.75;1.71;0.01
31/12/2023;11/05/2022;PCRFA;9,932.01;57.70;2.15
31/12/2023;13/05/2022;PVEH;215.57;1.84;0.06
31/12/2023;14/05/2022;PCRFA;4,002.78;65.71;0.89
31/12/2023;17/05/2022;PCRFA;6,935.27;75.78;0.80
31/12/2023;20/05/2022;PCRFA;3,929.04;66.05;1.97
31/12/2023;14/06/2022;PHIP;154.31;0.52;0.00
31/12/2023;17/06/2022;PHIP;1,962.39;9.87;0.03
31/12/2023;7/07/2022;PVEH;1,658.08;11.77;0.25
31/12/2023;11/07/2022;PCRFA;1,387.54;26.26;0.00
31/12/2023;13/07/2022;PVEH;614.37;4.74;0.11
31/12/2023;14/07/2022;PCRFA;6,367.68;130.07;0.00
31/12/2023;17/07/2022;PCRFA;1,110.08;24.59;0.00
31/12/2023;20/07/2022;PCRFA;8,106.07;130.16;0.00
31/12/2023;8/08/2022;PHIP;232.25;2.19;0.01
31/12/2023;11/08/2022;PHIP;12,350.04;78.70;0.19
31/12/2023;17/08/2022;PHIP;1,053.51;8.70;0.04
31/12/2023;6/09/2022;PVEH;1,126.63;7.98;0.12
31/12/2023;9/09/2022;PVEH;52.69;0.51;0.00
31/12/2023;10/09/2022;PCRFA;8,595.52;128.49;0.02
31/12/2023;12/09/2022;PVEH;184.94;1.43;0.03
31/12/2023;13/09/2022;PCRFA;10,032.71;169.20;0.00
31/12/2023;16/09/2022;PCRFA;10,095.68;164.64;0.00
31/12/2023;19/09/2022;PCRFA;11,854.68;173.88;0.00
31/12/2023;11/10/2022;PHIP;2,015.13;13.74;0.07
31/12/2023;14/10/2022;PHIP;5,887.25;28.86;0.11
31/12/2023;3/11/2022;PVEH;1,941.90;13.52;0.24
31/12/2023;9/11/2022;PVEH;269.46;1.81;0.01
31/12/2023;10/11/2022;PCRFA;9,097.75;151.56;10.70
31/12/2023;13/11/2022;PCRFA;1,224.49;24.66;0.00
31/12/2023;16/11/2022;PCRFA;7,800.56;129.26;0.17
31/12/2023;5/12/2022;PHIP;780.55;5.26;0.04
31/12/2023;8/12/2022;PHIP;6,651.71;39.23;0.25
31/12/2023;14/12/2022;PHIP;1,867.24;8.72;0.09
31/12/2023;3/01/2023;PVEH;249.70;1.75;0.01
31/12/2023;6/01/2023;PVEH;403.42;3.05;0.08
31/12/2023;7/01/2023;PCRFA;1,802.25;36.40;0.00
31/12/2023;9/01/2023;PVEH;1,508.08;10.75;0.39
31/12/2023;10/01/2023;PCRFA;2,789.62;54.67;0.00
31/12/2023;13/01/2023;PCRFA;5,173.25;98.39;1.21
31/12/2023;16/01/2023;PCRFA;5,093.55;106.24;0.85
31/12/2023;7/02/2023;PHIP;1,858.79;11.05;0.05
31/12/2023;10/02/2023;PHIP;1,506.22;9.70;0.08
31/12/2023;13/02/2023;PHIP;534.16;3.39;0.00
31/12/2023;2/03/2023;PVEH;1,469.53;10.22;0.06
31/12/2023;8/03/2023;PVEH;127.77;0.75;0.00
31/12/2023;9/03/2023;PCRFA;5,627.64;78.04;0.00
31/12/2023;12/03/2023;PCRFA;369.73;7.95;0.00
31/12/2023;15/03/2023;PCRFA;5,217.61;75.23;0.00
31/12/2023;18/03/2023;PCRFA;1,949.93;44.18;0.20
31/12/2023;12/04/2023;PHIP;205.72;0.70;0.01
31/12/2023;2/05/2023;PVEH;244.79;1.64;0.01
31/12/2023;5/05/2023;PVEH;1,535.49;10.37;0.19
31/12/2023;8/05/2023;PVEH;62.91;0.47;0.01
31/12/2023;9/05/2023;PCRFA;4,370.20;80.19;0.00
31/12/2023;11/05/2023;PVEH;314.99;2.21;0.04
31/12/2023;12/05/2023;PCRFA;3,514.51;77.63;0.40
31/12/2023;15/05/2023;PCRFA;3,248.43;58.41;0.00
31/12/2023;18/05/2023;PCRFA;6,752.03;118.41;0.00
31/12/2023;6/06/2023;PHIP;3,823.91;23.00;0.27
31/12/2023;9/06/2023;PHIP;1,650.38;8.99;0.06
31/12/2023;12/06/2023;PHIP;799.17;4.87;0.10
31/12/2023;15/06/2023;PHIP;1,413.44;8.45;0.08
31/12/2023;9/07/2023;PCRFA;307.58;8.22;0.00
31/12/2023;12/07/2023;PCRFA;3,210.21;55.75;0.00
31/12/2023;15/07/2023;PCRFA;1,730.14;33.75;0.00
31/12/2023;9/08/2023;PHIP;3,671.05;21.16;0.02
31/12/2023;29/08/2023;PVEH;471.26;3.02;0.07
31/12/2023;1/09/2023;PVEH;107.44;0.64;0.00
31/12/2023;4/09/2023;PVEH;2,385.44;15.13;0.16
31/12/2023;5/09/2023;PCRFA;2,712.38;55.43;0.00
31/12/2023;8/09/2023;PCRFA;3,478.93;65.06;0.00
31/12/2023;11/09/2023;PCRFA;4,147.17;82.82;0.00
31/12/2023;14/09/2023;PCRFA;3,146.34;57.54;0.00
31/12/2023;3/10/2023;PHIP;2,912.16;17.25;0.00
31/12/2023;6/10/2023;PHIP;4,414.40;25.27;0.16
31/12/2023;5/11/2023;PCRFA;447.29;9.94;0.00
31/12/2023;7/11/2023;PVEH;1,448.07;8.63;0.20
31/12/2023;8/11/2023;PCRFA;2,761.27;57.39;0.00
31/12/2023;11/11/2023;PCRFA;3,233.82;70.47;0.00
31/12/2023;14/11/2023;PCRFA;6,515.82;105.41;0.00
31/12/2023;6/12/2023;PHIP;2,505.34;17.93;7.57
31/12/2023;12/12/2023;PHIP;3,073.05;19.31;4.97
31/12/2023;29/12/2023;PVEH;129.20;0.77;0.00
31/12/2023;20/04/2007;PHIP;84.39;0.98;0.00
31/12/2023;14/08/2007;PHIP;97.33;1.07;0.00
31/12/2023;14/12/2007;PHIP;54.09;0.37;0.00
31/12/2023;17/12/2007;PHIP;2,442.54;16.28;0.00
31/12/2023;8/04/2008;PHIP;105.66;0.35;0.00
31/12/2023;3/12/2009;PHIP;60.99;0.60;0.01
31/12/2023;5/02/2010;PHIP;76.73;0.69;0.00
31/12/2023;7/04/2010;PHIP;2.28;0.01;0.03
31/12/2023;1/06/2010;PHIP;315.01;2.72;0.02
31/12/2023;15/06/2010;PVIVIENDA;157.28;1.21;0.00
31/12/2023;18/06/2010;PVIVIENDA;134.95;1.00;0.00
31/12/2023;4/08/2010;PHIP;23.81;0.29;0.01
31/12/2023;1/10/2010;PHIP;51.32;0.41;0.01
31/12/2023;28/01/2011;PHIP;1,019.48;8.95;0.00
31/12/2023;3/02/2011;PHIP;82.82;0.71;0.00
31/12/2023;30/03/2011;PHIP;83.97;0.59;0.00
31/12/2023;26/09/2011;PHIP;72.90;0.57;0.01
31/12/2023;29/09/2011;PHIP;1,119.19;9.94;0.01
31/12/2023;29/11/2011;PHIP;402.61;3.01;0.03
31/12/2023;2/12/2011;PHIP;775.75;5.86;0.07
31/12/2023;26/01/2012;PHIP;936.83;6.76;0.03
31/12/2023;24/07/2012;PHIP;132.75;1.07;0.01
31/12/2023;27/07/2012;PHIP;458.89;2.93;0.02
31/12/2023;2/10/2012;PHIP;236.27;1.46;0.00
31/12/2023;23/11/2012;PHIP;291.50;2.17;0.02
31/12/2023;23/01/2013;PHIP;127.10;0.99;0.01
31/12/2023;29/01/2013;PHIP;388.01;2.52;0.03
31/12/2023;22/03/2013;PHIP;589.48;4.23;0.03
31/12/2023;25/03/2013;PHIP;254.77;2.07;0.02
31/12/2023;25/07/2013;PHIP;470.94;3.38;0.02
31/12/2023;31/07/2013;PHIP;756.75;4.47;0.04
31/12/2023;27/11/2013;PHIP;184.14;1.43;0.01
31/12/2023;21/01/2014;PHIP;602.82;4.14;0.06
31/12/2023;27/01/2014;PHIP;873.00;5.33;0.05
31/12/2023;20/03/2014;PHIP;1,442.27;10.13;0.09
31/12/2023;26/05/2014;PHIP;1,754.25;12.96;0.10
31/12/2023;23/07/2014;PHIP;249.39;1.64;0.02
31/12/2023;19/09/2014;PHIP;400.74;3.01;0.03
31/12/2023;22/09/2014;PHIP;573.50;4.12;0.01
31/12/2023;19/01/2015;PHIP;1,199.58;9.06;0.11
31/12/2023;18/03/2015;PHIP;221.34;1.72;0.01
31/12/2023;15/05/2015;PHIP;70.76;0.49;0.02
31/12/2023;15/07/2015;PHIP;74.17;0.56;0.01
31/12/2023;21/07/2015;PHIP;963.82;6.11;0.05
31/12/2023;24/07/2015;PHIP;1,462.61;9.70;0.07
31/12/2023;14/09/2015;PHIP;625.10;-10.92;0.12
31/12/2023;11/11/2015;PHIP;540.47;3.90;0.00
31/12/2023;20/11/2015;PHIP;44.73;0.32;0.03
31/12/2023;14/01/2016;PHIP;23.55;0.18;0.01
31/12/2023;15/03/2016;PHIP;1,676.87;11.41;0.01
31/12/2023;18/03/2016;PHIP;926.53;6.90;0.08
31/12/2023;21/03/2016;PHIP;372.02;2.61;0.04
31/12/2023;18/05/2016;PHIP;175.59;1.07;0.02
31/12/2023;12/07/2016;PHIP;1,889.21;11.18;0.02
31/12/2023;18/07/2016;PHIP;331.89;2.41;0.03
31/12/2023;8/09/2016;PHIP;285.71;2.52;0.02
31/12/2023;14/09/2016;PHIP;99.46;0.78;0.01
31/12/2023;8/11/2016;PHIP;1,652.94;11.11;0.08
31/12/2023;11/11/2016;PHIP;1,970.34;13.25;0.09
31/12/2023;14/11/2016;PHIP;751.22;4.98;0.02
31/12/2023;17/11/2016;PHIP;1,343.36;8.32;0.02
31/12/2023;11/01/2017;PHIP;618.67;5.07;0.00
31/12/2023;17/01/2017;PHIP;391.04;2.99;0.02
31/12/2023;10/03/2017;PHIP;63.11;0.49;0.01
31/12/2023;13/03/2017;PHIP;1,820.53;9.93;0.07
31/12/2023;10/05/2017;PHIP;715.34;5.04;0.02
31/12/2023;16/05/2017;PHIP;435.37;2.88;0.02
31/12/2023;7/07/2017;PHIP;705.10;4.84;0.00
31/12/2023;10/07/2017;PHIP;756.98;5.32;0.04
31/12/2023;13/07/2017;PHIP;14.81;0.20;0.00
31/12/2023;6/09/2017;PHIP;571.55;3.58;0.02
31/12/2023;9/11/2017;PHIP;1,050.62;6.45;0.00
31/12/2023;3/01/2018;PHIP;146.08;1.16;0.01
31/12/2023;14/03/2018;PHIP;647.36;4.51;0.03
31/12/2023;11/05/2018;PHIP;450.98;3.23;0.03
31/12/2023;10/09/2018;PHIP;56.20;0.65;0.01
31/12/2023;30/01/2019;PVEH;55.18;0.28;0.08
31/12/2023;6/03/2019;PHIP;988.73;7.11;0.04
31/12/2023;1/04/2019;PVEH;3.57;0.03;0.00
31/12/2023;4/04/2019;PVEH;6.35;0.06;0.00
31/12/2023;30/04/2019;PHIP;2,256.17;17.31;0.25
31/12/2023;3/05/2019;PHIP;1,672.68;12.33;0.06
31/12/2023;6/05/2019;PHIP;652.42;3.82;0.02
31/12/2023;9/05/2019;PHIP;269.28;2.09;0.01
31/12/2023;29/05/2019;PVEH;65.54;0.53;0.01
31/12/2023;4/06/2019;PVEH;101.50;0.72;0.08
31/12/2023;11/06/2019;PCRFA;20.33;0.49;0.00
31/12/2023;3/07/2019;PHIP;242.62;1.62;0.01
31/12/2023;9/07/2019;PHIP;8,820.89;60.84;0.21
31/12/2023;29/07/2019;PVEH;23.94;0.18;0.02
31/12/2023;1/08/2019;PVEH;234.93;1.67;0.07
31/12/2023;5/08/2019;PCRFA;1.59;0.05;0.00
31/12/2023;30/08/2019;PHIP;1,202.96;7.89;0.03
31/12/2023;25/09/2019;PVEH;226.30;1.76;0.07
31/12/2023;2/10/2019;PCRFA;1.28;0.03;0.00
31/12/2023;4/10/2019;PVEH;111.51;0.85;0.04
31/12/2023;5/10/2019;PCRFA;2.98;0.07;0.00
31/12/2023;8/10/2019;PCRFA;16.67;0.33;0.00
31/12/2023;11/10/2019;PCRFA;2.35;0.06;0.00
31/12/2023;30/10/2019;PHIP;3,832.81;26.63;0.17
31/12/2023;8/11/2019;PHIP;448.72;2.92;0.02
31/12/2023;28/11/2019;PVEH;213.52;1.54;0.09
31/12/2023;1/12/2019;PVEH;19.38;0.14;0.02
31/12/2023;2/12/2019;PCRFA;14.72;0.17;0.00
31/12/2023;5/12/2019;PCRFA;24.33;0.45;0.00
31/12/2023;8/12/2019;PCRFA;1.36;0.01;0.00
31/12/2023;22/01/2020;PVEH;47.18;0.33;0.04
31/12/2023;28/01/2020;PVEH;115.38;0.86;0.03
31/12/2023;29/01/2020;PCRFA;31.87;0.33;0.01
31/12/2023;31/01/2020;PVEH;526.86;4.19;0.14
31/12/2023;1/02/2020;PCRFA;54.95;0.82;0.02
31/12/2023;4/02/2020;PCRFA;52.53;0.69;0.01
31/12/2023;7/02/2020;PCRFA;52.69;0.65;0.01
31/12/2023;26/02/2020;PHIP;1,572.33;12.71;0.06
31/12/2023;23/03/2020;PVEH;134.24;1.12;0.10
31/12/2023;30/03/2020;PCRFA;9.44;0.18;0.00
31/12/2023;2/04/2020;PCRFA;26.89;0.56;0.00
31/12/2023;8/04/2020;PCRFA;9.70;0.22;0.00
31/12/2023;27/04/2020;PHIP;2,476.23;18.38;0.05
31/12/2023;30/04/2020;PHIP;1,858.99;12.80;0.03
31/12/2023;26/05/2020;PVEH;154.25;1.24;0.01
31/12/2023;29/05/2020;PVEH;150.31;1.40;0.05
31/12/2023;2/06/2020;PCRFA;26.62;0.55;0.00
31/12/2023;5/06/2020;PCRFA;16.51;0.29;0.00
31/12/2023;8/06/2020;PCRFA;47.56;0.88;0.00
31/12/2023;6/07/2020;PHIP;67.39;0.67;0.00
31/12/2023;23/07/2020;PVEH;78.20;0.65;0.05
31/12/2023;29/07/2020;PVEH;102.39;0.84;0.05
31/12/2023;30/07/2020;PCRFA;112.71;2.16;0.00
31/12/2023;5/08/2020;PCRFA;162.06;3.30;0.00
31/12/2023;27/08/2020;PHIP;1,021.41;7.98;0.02
31/12/2023;2/09/2020;PHIP;3,914.73;21.21;0.04
31/12/2023;22/09/2020;PVEH;186.13;1.53;0.02
31/12/2023;25/09/2020;PVEH;157.87;1.44;0.16
31/12/2023;26/09/2020;PCRFA;839.87;6.09;0.18
31/12/2023;28/09/2020;PVEH;69.39;0.51;0.00
31/12/2023;29/09/2020;PCRFA;277.59;6.00;0.00
31/12/2023;2/10/2020;PCRFA;1,070.44;9.92;0.17
31/12/2023;5/10/2020;PCRFA;435.48;4.60;0.17
31/12/2023;27/10/2020;PHIP;61,974.36;400.23;0.00
31/12/2023;30/10/2020;PHIP;4,661.25;32.60;0.16
31/12/2023;19/11/2020;PVEH;239.10;2.05;0.02
31/12/2023;26/11/2020;PCRFA;604.71;7.49;0.13
31/12/2023;2/12/2020;PCRFA;335.47;3.54;0.04
31/12/2023;5/12/2020;PCRFA;182.21;3.04;0.01
31/12/2023;24/12/2020;PHIP;548.18;3.92;0.02
31/12/2023;19/01/2021;PVEH;237.64;2.07;0.02
31/12/2023;22/01/2021;PVEH;206.52;1.90;0.05
31/12/2023;25/01/2021;PVEH;357.52;3.17;0.07
31/12/2023;26/01/2021;PCRFA;159.55;2.98;0.73
31/12/2023;28/01/2021;PVEH;48.94;0.41;0.05
31/12/2023;29/01/2021;PCRFA;1,565.21;17.33;0.40
31/12/2023;1/02/2021;PCRFA;380.88;6.50;0.07
31/12/2023;4/02/2021;PCRFA;216.89;4.70;0.01
31/12/2023;23/02/2021;PHIP;3,461.28;22.80;0.14
31/12/2023;26/02/2021;PHIP;13,966.04;92.85;0.17
31/12/2023;1/03/2021;PHIP;953.30;7.19;0.03
31/12/2023;4/03/2021;PHIP;3,628.01;25.94;0.13
31/12/2023;24/03/2021;PVEH;157.15;1.27;0.06
31/12/2023;28/03/2021;PCRFA;287.45;6.18;0.03
31/12/2023;31/03/2021;PCRFA;513.21;11.41;0.02
31/12/2023;28/04/2021;PHIP;6,056.67;46.03;0.33
31/12/2023;18/05/2021;PVEH;572.28;2.25;0.20
31/12/2023;24/05/2021;PVEH;34.39;0.28;0.04
31/12/2023;25/05/2021;PCRFA;1,938.46;27.13;0.33
31/12/2023;28/05/2021;PCRFA;2,597.30;30.88;0.41
31/12/2023;31/05/2021;PCRFA;910.43;13.81;0.13
31/12/2023;3/06/2021;PCRFA;1,496.39;21.89;0.21
31/12/2023;22/06/2021;PHIP;8,086.02;55.42;0.02
31/12/2023;25/06/2021;PHIP;4,588.43;33.33;0.24
31/12/2023;1/07/2021;PHIP;777.04;5.58;0.04
31/12/2023;25/07/2021;PCRFA;164.48;2.69;0.02
31/12/2023;27/07/2021;PVEH;398.35;3.05;0.06
31/12/2023;28/07/2021;PCRFA;1,755.21;26.33;0.86
31/12/2023;31/07/2021;PCRFA;459.20;9.13;0.01
31/12/2023;3/08/2021;PCRFA;648.68;12.35;0.04
31/12/2023;25/08/2021;PHIP;8,597.72;55.07;0.12
31/12/2023;31/08/2021;PHIP;11,833.45;78.81;0.39
31/12/2023;20/09/2021;PVEH;38.94;0.34;0.01
31/12/2023;23/09/2021;PVEH;59.63;0.51;0.01
31/12/2023;24/09/2021;PCRFA;2,720.45;47.89;0.40
31/12/2023;27/09/2021;PCRFA;1,780.92;32.89;0.58
31/12/2023;30/09/2021;PCRFA;2,526.38;40.65;0.28
31/12/2023;3/10/2021;PCRFA;190.53;3.80;0.02
31/12/2023;22/10/2021;PHIP;2,636.99;18.45;0.30
31/12/2023;25/10/2021;PHIP;1,603.98;-1.16;0.04
31/12/2023;28/10/2021;PHIP;40,515.00;238.59;0.28
31/12/2023;17/11/2021;PVEH;472.29;4.00;0.04
31/12/2023;23/11/2021;PVEH;289.62;2.29;0.02
31/12/2023;24/11/2021;PCRFA;3,595.27;65.38;0.52
31/12/2023;27/11/2021;PCRFA;2,093.18;39.01;0.16
31/12/2023;30/11/2021;PCRFA;2,760.38;42.80;0.40
31/12/2023;3/12/2021;PCRFA;3,168.64;49.68;0.28
31/12/2023;22/12/2021;PHIP;12,751.30;82.93;0.32
31/12/2023;28/12/2021;PHIP;29,578.66;170.61;0.59
31/12/2023;14/01/2022;PVEH;44.55;0.40;0.01
31/12/2023;17/01/2022;PVEH;445.92;3.67;0.19
31/12/2023;24/01/2022;PCRFA;4,437.29;83.96;0.41
31/12/2023;27/01/2022;PCRFA;5,218.36;85.99;0.84
31/12/2023;30/01/2022;PCRFA;876.40;13.33;0.13
31/12/2023;18/02/2022;PHIP;1,192.26;9.47;0.07
31/12/2023;21/02/2022;PHIP;1,003.25;7.36;0.04
31/12/2023;24/02/2022;PHIP;4,036.09;27.67;0.19
31/12/2023;16/03/2022;PVEH;368.74;2.98;0.06
31/12/2023;22/03/2022;PVEH;783.52;5.96;0.17
31/12/2023;23/03/2022;PCRFA;6,317.06;105.25;0.73
31/12/2023;26/03/2022;PCRFA;2,608.88;50.12;1.17
31/12/2023;29/03/2022;PCRFA;3,728.95;60.84;4.71
31/12/2023;1/04/2022;PCRFA;6,629.76;99.25;2.64
31/12/2023;20/04/2022;PHIP;7,412.60;47.59;0.27
31/12/2023;26/04/2022;PHIP;2,177.29;13.88;0.14
31/12/2023;29/04/2022;PHIP;7,701.04;49.20;0.39
31/12/2023;16/05/2022;PVEH;814.35;6.64;0.05
31/12/2023;19/05/2022;PVEH;480.71;3.24;0.06
31/12/2023;23/05/2022;PCRFA;3,401.55;66.18;0.49
31/12/2023;25/05/2022;PVEH;279.02;2.04;0.08
31/12/2023;26/05/2022;PCRFA;6,646.39;105.30;0.59
31/12/2023;29/05/2022;PCRFA;1,027.49;18.39;0.11
31/12/2023;1/06/2022;PCRFA;7,124.48;109.55;1.18
31/12/2023;23/06/2022;PHIP;8,755.04;55.71;0.15
31/12/2023;29/06/2022;PHIP;7,614.36;54.97;13.27
31/12/2023;19/07/2022;PVEH;368.41;2.35;0.02
31/12/2023;22/07/2022;PVEH;1,604.36;12.43;0.41
31/12/2023;23/07/2022;PCRFA;4,361.89;84.97;0.00
31/12/2023;25/07/2022;PVEH;1,143.04;8.30;0.19
31/12/2023;26/07/2022;PCRFA;6,723.48;113.39;2.90
31/12/2023;29/07/2022;PCRFA;6,420.85;107.01;0.00
31/12/2023;1/08/2022;PCRFA;8,214.81;117.94;0.11
31/12/2023;23/08/2022;PHIP;2,071.10;12.10;0.07
31/12/2023;26/08/2022;PHIP;790.68;4.63;0.17
31/12/2023;21/09/2022;PVEH;1,089.45;7.65;0.18
31/12/2023;22/09/2022;PCRFA;9,614.01;147.19;1.25
31/12/2023;25/09/2022;PCRFA;1,020.57;22.07;1.82
31/12/2023;28/09/2022;PCRFA;8,578.60;126.60;0.14
31/12/2023;17/10/2022;PHIP;10,894.55;56.25;0.15
31/12/2023;26/10/2022;PHIP;746.38;5.31;0.03
31/12/2023;15/11/2022;PVEH;758.53;5.53;0.10
31/12/2023;18/11/2022;PVEH;1,129.48;8.34;0.20
31/12/2023;19/11/2022;PCRFA;4,939.66;96.66;2.70
31/12/2023;21/11/2022;PVEH;177.50;1.14;0.00
31/12/2023;22/11/2022;PCRFA;6,896.95;115.13;0.00
31/12/2023;25/11/2022;PCRFA;6,736.01;105.45;0.00
31/12/2023;28/11/2022;PCRFA;5,185.43;79.83;0.00
31/12/2023;20/12/2022;PHIP;2,459.93;13.04;0.09
31/12/2023;23/12/2022;PHIP;269.95;1.54;0.01
31/12/2023;18/01/2023;PVEH;829.67;5.48;0.11
31/12/2023;19/01/2023;PCRFA;5,408.69;102.38;1.28
31/12/2023;21/01/2023;PVEH;263.70;1.81;0.01
31/12/2023;22/01/2023;PCRFA;672.96;14.40;2.95
31/12/2023;25/01/2023;PCRFA;5,449.80;94.01;0.65
31/12/2023;28/01/2023;PCRFA;3,686.72;64.50;1.45
31/12/2023;16/02/2023;PHIP;3,839.42;25.63;0.06
31/12/2023;22/02/2023;PHIP;888.24;5.79;0.06
31/12/2023;14/03/2023;PVEH;378.96;2.85;0.01
31/12/2023;17/03/2023;PVEH;746.99;5.41;0.04
31/12/2023;20/03/2023;PVEH;325.04;2.59;0.20
31/12/2023;21/03/2023;PCRFA;3,182.21;55.96;0.00
31/12/2023;24/03/2023;PCRFA;4,103.63;67.21;0.00
31/12/2023;27/03/2023;PCRFA;5,261.43;65.55;0.00
31/12/2023;30/03/2023;PCRFA;6,683.26;87.10;1.46
31/12/2023;18/04/2023;PHIP;356.45;2.03;0.02
31/12/2023;21/04/2023;PHIP;3,022.43;19.01;0.13
31/12/2023;24/04/2023;PHIP;4,286.04;27.73;0.06
31/12/2023;27/04/2023;PHIP;31,179.27;149.60;0.03
31/12/2023;21/05/2023;PCRFA;975.16;19.55;0.00
31/12/2023;24/05/2023;PCRFA;5,706.75;104.68;0.00
31/12/2023;27/05/2023;PCRFA;3,132.16;66.59;0.99
31/12/2023;21/06/2023;PHIP;1,139.17;6.48;0.03
31/12/2023;11/07/2023;PVEH;931.63;6.40;0.07
31/12/2023;14/07/2023;PVEH;379.25;2.75;0.05
31/12/2023;17/07/2023;PVEH;663.63;4.99;0.04
31/12/2023;18/07/2023;PCRFA;4,307.45;56.41;0.00
31/12/2023;21/07/2023;PCRFA;4,489.92;78.68;0.06
31/12/2023;24/07/2023;PCRFA;4,257.51;78.42;0.00
31/12/2023;27/07/2023;PCRFA;3,549.66;61.31;0.00
31/12/2023;18/08/2023;PHIP;759.25;5.69;0.02
31/12/2023;21/08/2023;PHIP;525.66;3.38;0.04
31/12/2023;24/08/2023;PHIP;2,399.67;16.28;0.06
31/12/2023;13/09/2023;PVEH;171.59;1.02;0.00
